Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,IW4-0626-0-CHAN-1,IW4-0626-0-CHAN-2,IW4-0626-0-CHAN-3,IW4-0626-0-CHAN-4,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
70.59,-0.368606567,-1.03729248,-0.917089939,-0.002530053,0.216430664,-0.746734619,-0.024406433,0.126403809,,,,,-0.858001709,-0.601551056,-0.292259216,-0.759857178,3.333011627,3.366550446,0.579071045,2.857843399,-0.131166458,-0.189254761,-0.285766602,-0.778404236,0.443130493,0.267189026,-1.478191376,0.501708984,-0.971252441,-1.058486938,-0.00306799,-0.002352355
70.6,-0.374740601,-1.080688477,-0.957549572,-0.002528549,0.205383301,-0.792694092,-0.055847168,0.134155273,,,,,-0.8802948,-0.608295441,-0.283782959,-0.802871704,3.26978302,3.308301926,0.50881958,2.801956177,-0.1615448,-0.197998047,-0.316711426,-0.803573608,0.443130493,0.210517883,-1.474582672,0.467407227,-0.939147949,-1.073635101,-0.00307925,-0.002343348
70.61,-0.382110596,-1.005310059,-0.974714279,-0.002532308,0.158813477,-0.782470703,-0.069694519,0.101928711,,,,,-0.887710571,-0.609642029,-0.239021301,-0.807785034,3.190746307,3.228654861,0.476760864,2.738447189,-0.15521431,-0.249252319,-0.322937012,-0.805976868,0.421524048,0.213035583,-1.463737488,0.417297363,-0.980224609,-1.111507416,-0.003083754,-0.002351604
70.62,-0.382110596,-0.998962402,-0.969810009,-0.002532308,0.1612854,-0.713531494,-0.044532776,0.096801758,,,,,-0.898880005,-0.57459259,-0.226913452,-0.824996948,3.052127838,3.138307571,0.518676758,2.669857979,-0.162811279,-0.236755371,-0.331665039,-0.784385681,0.381904602,0.170219421,-1.45892334,0.40020752,-1.008514404,-1.090045929,-0.003078499,-0.002342597
70.63,-0.375961304,-1.064086914,-1.0041399,-0.002532308,0.182098389,-0.714813232,-0.050819397,0.108398438,,,,,-0.929840088,-0.59211731,-0.271682739,-0.844665527,2.920806885,3.065792084,0.52482605,2.605080605,-0.157747269,-0.214248657,-0.346496582,-0.767616272,0.369895935,0.13873291,-1.436038971,0.340820313,-0.986663818,-1.077423096,-0.003074746,-0.002326084
70.64,-0.379669189,-1.10369873,-1.023756504,-0.002540579,0.160064697,-0.795257568,-0.106170654,0.050415039,,,,,-0.916213989,-0.612335205,-0.284996033,-0.838508606,2.808940887,2.998033524,0.445953369,2.490765572,-0.142557144,-0.26550293,-0.310546875,-0.805976868,0.34588623,0.15007019,-1.423992157,0.311889648,-0.989257813,-1.087520599,-0.003072494,-0.002327585
70.65,-0.389480591,-1.097290039,-0.982070923,-0.002542834,0.152679443,-0.737792969,-0.104911804,0.033691406,,,,,-0.854278564,-0.610988617,-0.251113892,-0.822532654,2.672756195,2.911252975,0.374465942,2.370099068,-0.167873383,-0.285507202,-0.322937012,-0.844329834,0.275047302,0.087104797,-1.442062378,0.354064941,-0.950683594,-1.068584442,-0.003072494,-0.002336592
70.66,-0.396850586,-1.064086914,-0.968584061,-0.002543586,0.141662598,-0.644592285,-0.072212219,0.07232666,,,,,-0.846862793,-0.629863739,-0.234169006,-0.829917908,2.546298981,2.79356575,0.38432312,2.2837286,-0.185594559,-0.268005371,-0.377563477,-0.807167053,0.24143219,0.031692505,-1.457714081,0.301330566,-0.904418945,-1.05091095,-0.003076247,-0.002347851
70.67,-0.410369873,-1.069213867,-0.971036434,-0.002549601,0.112243652,-0.684143066,-0.098625183,0.050415039,,,,,-0.862960815,-0.636600494,-0.272895813,-0.827453613,2.450241089,2.680631638,0.399108887,2.208787918,-0.205848694,-0.269256592,-0.350219727,-0.766410828,0.254638672,0.039253235,-1.444469452,0.251220703,-0.944274902,-1.074897766,-0.003075497,-0.002341096
70.68,-0.415283203,-1.079406738,-0.944063187,-0.002539827,0.104919434,-0.726287842,-0.116233826,0.034912109,,,,,-0.874099731,-0.627166748,-0.286201477,-0.794265747,2.343235016,2.609306335,0.333786011,2.121147156,-0.237491608,-0.259262085,-0.32043457,-0.779594421,0.219818115,0.019104004,-1.426399231,0.276306152,-0.986663818,-1.114032745,-0.003076247,-0.002329837
70.69,-0.410369873,-1.067932129,-0.944063187,-0.002525541,0.101226807,-0.744171143,-0.104911804,0.034912109,,,,,-0.931091309,-0.60559845,-0.248687744,-0.807785034,2.199756622,2.547491074,0.268463135,2.020803452,-0.251415253,-0.276763916,-0.343994141,-0.814361572,0.15978241,-0.05771637,-1.425193787,0.21697998,-1.008514404,-1.101409912,-0.003083754,-0.002336592
70.7,-0.420196533,-1.057678223,-0.977166653,-0.002527797,0.100036621,-0.799072266,-0.136367798,0.015625,,,,,-0.933563232,-0.609642029,-0.242652893,-0.855728149,2.066001892,2.492807388,0.243804932,1.917920113,-0.262809753,-0.319259644,-0.350219727,-0.816764832,0.117767334,-0.108085632,-1.430015564,0.190612793,-0.993103027,-1.073635101,-0.003080001,-0.002332089
70.71,-0.425109863,-1.010437012,-1.007817745,-0.002539827,0.080413818,-0.810577393,-0.148933411,0.028503418,,,,,-0.87286377,-0.636600494,-0.231758118,-0.829917908,1.955352783,2.444067001,0.171081543,1.79344368,-0.251415253,-0.34677124,-0.365112305,-0.808372498,0.103355408,-0.106819153,-1.430015564,0.219543457,-0.935272217,-1.107719421,-0.00306874,-0.002330588
70.72,-0.434936523,-0.993835449,-1.0041399,-0.002546594,0.069366455,-0.737792969,-0.122520447,0.011779785,,,,,-0.884002686,-0.597511292,-0.212394714,-0.783203125,1.833755493,2.373929977,0.108230591,1.654996872,-0.257745743,-0.373016357,-0.370056152,-0.816764832,0.082946777,-0.132003784,-1.422786713,0.120727539,-0.973815918,-1.124134064,-0.003069491,-0.002344849
70.73,-0.44354248,-1.04876709,-0.977166653,-0.002532308,0.090240479,-0.68927002,-0.127563477,0.001464844,,,,,-0.916213989,-0.57459259,-0.216026306,-0.799179077,1.720676422,2.280017853,0.137802124,1.54195118,-0.305847168,-0.356765747,-0.343994141,-0.83114624,0.022918701,-0.171051025,-1.408332825,0.019226074,-1.043243408,-1.101409912,-0.00307925,-0.002349353
70.74,-0.436157227,-1.078125,-0.971036434,-0.00251276,0.081634521,-0.733947754,-0.148933411,0.018188477,,,,,-0.895172119,-0.602901459,-0.191833496,-0.799179077,1.624614716,2.205125809,0.136581421,1.444148064,-0.309642792,-0.330505371,-0.377563477,-0.856323242,-0.025108337,-0.206306458,-1.393878937,0.020507813,-0.99822998,-1.121608734,-0.003076247,-0.00234635
70.75,-0.458282471,-1.083251953,-0.980844498,-0.002517271,0.0546875,-0.763336182,-0.170326233,-0.021789551,,,,,-0.887710571,-0.60559845,-0.180931091,-0.79058075,1.520046234,2.174217224,0.055221558,1.331104279,-0.300783157,-0.359268188,-0.433410645,-0.865921021,-0.05632782,-0.241569519,-1.383041382,-0.000549316,-0.957122803,-1.130443573,-0.003066489,-0.002344849
70.76,-0.452133179,-1.101135254,-0.975940228,-0.002534564,0.064483643,-0.733947754,-0.14641571,-0.019165039,,,,,-0.891433716,-0.612335205,-0.207557678,-0.786895752,1.41425705,2.137365341,0.014541626,1.210437775,-0.351415634,-0.400512695,-0.433410645,-0.859924316,-0.081542969,-0.281867981,-1.352928162,-0.042724609,-0.980224609,-1.092571259,-0.003074746,-0.00233359
70.77,-0.441070557,-1.092163086,-0.964905739,-0.002536068,0.069366455,-0.745452881,-0.126296997,0.024658203,,,,,-0.876571655,-0.632556915,-0.21723938,-0.742645264,1.292663574,2.077926636,0.018249512,1.083421707,-0.374198914,-0.415512085,-0.416015625,-0.876708984,-0.092346191,-0.341056824,-1.344497681,-0.05456543,-0.973815918,-1.082473755,-0.003084505,-0.002323832
70.78,-0.487747192,-1.078125,-0.980844498,-0.002530053,0.013000488,-0.802886963,-0.197998047,-0.015319824,,,,,-0.901351929,-0.637950897,-0.218444824,-0.746337891,1.171070099,1.989959717,0.020721436,0.969106674,-0.348882675,-0.40927124,-0.403625488,-0.897087097,-0.116363525,-0.341056824,-1.391471863,-0.094116211,-0.969970703,-1.114032745,-0.003078499,-0.002340345
70.79,-0.502502441,-1.119018555,-0.991878986,-0.002534564,-0.013946533,-0.782470703,-0.230705261,-0.068115234,,,,,-0.924880981,-0.602901459,-0.201507568,-0.801643372,1.079872131,1.915065765,-0.005172729,0.876384735,-0.367868423,-0.423019409,-0.41229248,-0.892295837,-0.149978638,-0.337280273,-1.404716492,-0.154785156,-0.981536865,-1.160739899,-0.003074746,-0.002356108
70.8,-0.492675781,-1.15222168,-0.98942709,-0.002529301,0.009338379,-0.708435059,-0.194221497,-0.026916504,,,,,-0.91746521,-0.577289581,-0.177307129,-0.797950745,0.953418732,1.881780624,-0.086517334,0.732855797,-0.421033859,-0.444274902,-0.469360352,-0.874305725,-0.184791565,-0.425430298,-1.366172791,-0.16796875,-0.960968018,-1.156951904,-0.003078499,-0.002348602
70.81,-0.491439819,-1.125366211,-1.002913475,-0.002511256,0.003204346,-0.71862793,-0.210571289,0.006591797,,,,,-0.914993286,-0.621772766,-0.197875977,-0.794265747,0.830608368,1.800945282,-0.118560791,0.577895164,-0.448881149,-0.420516968,-0.501586914,-0.876708984,-0.225616455,-0.453132629,-1.35774231,-0.156066895,-0.978973389,-1.101409912,-0.003078499,-0.002341847
70.82,-0.488983154,-1.07434082,-1.017626286,-0.002509752,-0.0078125,-0.765869141,-0.22567749,-0.062988281,,,,,-0.890213013,-0.610988617,-0.208763123,-0.821311951,0.751571655,1.730808258,-0.101318359,0.471201897,-0.443817139,-0.40927124,-0.492980957,-0.876708984,-0.260437012,-0.402755737,-1.402309418,-0.16003418,-1.041931152,-1.11782074,-0.003080001,-0.002344098
70.83,-0.495132446,-1.05645752,-1.016400337,-0.002524038,-0.010284424,-0.767150879,-0.195480347,-0.088745117,,,,,-0.865432739,-0.548984528,-0.200302124,-0.828681946,0.650650024,1.708221436,-0.124740601,0.33529377,-0.429893494,-0.45552063,-0.481750488,-0.862319946,-0.273643494,-0.444313049,-1.404716492,-0.187744141,-1.032928467,-1.14937973,-0.003084505,-0.002339595
70.84,-0.479156494,-1.066650391,-0.980844498,-0.002523286,-0.023742676,-0.732696533,-0.196739197,-0.046203613,,,,,-0.882781982,-0.596160889,-0.209983826,-0.852035522,0.563098907,1.65829277,-0.135818481,0.19430542,-0.431159973,-0.483016968,-0.442077637,-0.87310791,-0.272445679,-0.497200012,-1.368583679,-0.210144043,-1.018798828,-1.102672577,-0.003083754,-0.002338844
70.85,-0.470565796,-1.027038574,-0.934254646,-0.00252103,-0.024963379,-0.741638184,-0.236999512,-0.065551758,,,,,-0.896392822,-0.652774811,-0.184562683,-0.839752197,0.475551605,1.598854065,-0.144454956,0.081261635,-0.464071274,-0.454269409,-0.423461914,-0.888694763,-0.282043457,-0.47202301,-1.393878937,-0.232543945,-1.058624268,-1.08499527,-0.003081502,-0.002347851
70.86,-0.491439819,-1.021911621,-0.947741032,-0.002538323,-0.037231445,-0.839935303,-0.248313904,-0.088745117,,,,,-0.876571655,-0.609642029,-0.168838501,-0.789344788,0.351524353,1.540605545,-0.204849243,-0.024163246,-0.484323502,-0.43927002,-0.434631348,-0.892295837,-0.318069458,-0.509803772,-1.38785553,-0.28137207,-1.023956299,-1.131706238,-0.003085255,-0.00234635
70.87,-0.487747192,-1.07434082,-0.99923563,-0.002542082,-0.076446533,-0.856536865,-0.231964111,-0.053955078,,,,,-0.886489868,-0.59885788,-0.21723938,-0.791809082,0.239658356,1.475223541,-0.243057251,-0.10799408,-0.461540222,-0.481781006,-0.466918945,-0.883895874,-0.386505127,-0.571502686,-1.321609497,-0.290588379,-0.994384766,-1.15568924,-0.003086757,-0.002337343
70.88,-0.501266479,-1.04876709,-1.018852234,-0.002530804,-0.0703125,-0.797821045,-0.245803833,-0.042358398,,,,,-0.898880005,-0.640644073,-0.253540039,-0.797950745,0.119281769,1.401519775,-0.229492188,-0.254062653,-0.464071274,-0.491775513,-0.530151367,-0.881500244,-0.421318054,-0.581573486,-1.29391098,-0.302429199,-1.032928467,-1.136753082,-0.003078499,-0.002332089
70.89,-0.531982422,-0.996398926,-0.982070923,-0.002519526,-0.06539917,-0.801635742,-0.288574219,-0.073303223,,,,,-0.866668701,-0.620422363,-0.234169006,-0.812705994,0.02930069,1.355157852,-0.251678467,-0.421724319,-0.469133377,-0.428009033,-0.520263672,-0.945037842,-0.422523499,-0.642028809,-1.310771942,-0.373596191,-1.004669189,-1.122871399,-0.003084505,-0.00233284
70.9,-0.514770508,-1.025817871,-0.947741032,-0.002510504,-0.108276367,-0.760772705,-0.283546448,-0.073303223,,,,,-0.897644043,-0.579986572,-0.203926086,-0.832366943,-0.03635788,1.325437546,-0.323181152,-0.504285336,-0.470399857,-0.441772461,-0.438354492,-0.951034546,-0.465744019,-0.696182251,-1.339675903,-0.394714355,-0.996948242,-1.143066406,-0.003092762,-0.002341096
70.91,-0.51600647,-1.090942383,-0.961227894,-0.002520278,-0.091125488,-0.763336182,-0.245803833,-0.080993652,,,,,-0.922424316,-0.59885788,-0.220870972,-0.802871704,-0.145793915,1.241035461,-0.388504028,-0.618600368,-0.48179245,-0.501785278,-0.428405762,-0.898292542,-0.524581909,-0.706253052,-1.330039978,-0.436889648,-1.030395508,-1.160739899,-0.003073245,-0.002348602
70.92,-0.541809082,-1.064086914,-0.98452282,-0.002536068,-0.078918457,-0.875701904,-0.253349304,-0.123596191,,,,,-0.851791382,-0.631206512,-0.222076416,-0.778289795,-0.27589798,1.151878357,-0.448898315,-0.76212883,-0.460273743,-0.494277954,-0.485473633,-0.903083801,-0.575004578,-0.771728516,-1.287887573,-0.508056641,-0.991821289,-1.126659393,-0.003053727,-0.002347101
70.93,-0.536895752,-1.032165527,-0.991878986,-0.002533812,-0.119354248,-0.85144043,-0.270957947,-0.137695313,,,,,-0.853042603,-0.621772766,-0.179725647,-0.778289795,-0.404788971,1.055587769,-0.488342285,-0.880254269,-0.462804794,-0.514282227,-0.526428223,-0.883895874,-0.611022949,-0.832176208,-1.260181427,-0.509399414,-0.993103027,-1.07868576,-0.003061984,-0.002343348
70.94,-0.534439087,-1.076843262,-0.955097675,-0.002531556,-0.103393555,-0.759490967,-0.275985718,-0.124816895,,,,,-0.922424316,-0.610988617,-0.207557678,-0.809013367,-0.514221191,0.922447205,-0.461227417,-1.000919819,-0.513437271,-0.536773682,-0.532653809,-0.888694763,-0.597816467,-0.810768127,-1.246936798,-0.533081055,-1.025238037,-1.102672577,-0.003076998,-0.002335091
70.95,-0.563919067,-1.052612305,-0.934254646,-0.002530053,-0.084991455,-0.819519043,-0.291091919,-0.140319824,,,,,-0.911270142,-0.620422363,-0.25958252,-0.817619324,-0.632167816,0.847553253,-0.447677612,-1.112694263,-0.559005737,-0.526779175,-0.523925781,-0.946235657,-0.591812134,-0.795661926,-1.248134613,-0.564758301,-0.994384766,-1.15316391,-0.003082253,-0.002338844
70.96,-0.599533081,-1.028320313,-0.974714279,-0.002532308,-0.107086182,-0.874420166,-0.30241394,-0.181518555,,,,,-0.866668701,-0.61907959,-0.245063782,-0.774604797,-0.751331329,0.81902504,-0.524078369,-1.266384602,-0.577993393,-0.53553772,-0.554992676,-0.927055359,-0.638633728,-0.85483551,-1.260181427,-0.571350098,-0.98538208,-1.14937973,-0.003071743,-0.002356108
70.97,-0.552856445,-1.062805176,-0.993105412,-0.002540579,-0.113220215,-0.806762695,-0.331336975,-0.175109863,,,,,-0.875320435,-0.631206512,-0.248687744,-0.800415039,-0.847389221,0.744131088,-0.572143555,-1.401022434,-0.564069748,-0.536773682,-0.580993652,-0.907875061,-0.6926651,-0.900177002,-1.250545502,-0.621459961,-1.000823975,-1.135490417,-0.003060483,-0.002349353
70.98,-0.496353149,-1.051330566,-0.971036434,-0.002530804,-0.130340576,-0.774841309,-0.364051819,-0.185424805,,,,,-0.898880005,-0.641990662,-0.283782959,-0.848342896,-0.989654541,0.634765625,-0.549972534,-1.467071056,-0.567867279,-0.543029785,-0.566162109,-0.949836731,-0.728683472,-0.890106201,-1.226459503,-0.65045166,-1.013671875,-1.130443573,-0.003070992,-0.002337343
70.99,-0.566375732,-1.076843262,-0.98452282,-0.002517271,-0.154846191,-0.832275391,-0.340141296,-0.212463379,,,,,-0.871612549,-0.635253906,-0.293464661,-0.818847656,-1.102737427,0.563440323,-0.591873169,-1.567413807,-0.569131851,-0.543029785,-0.574829102,-0.960632324,-0.739486694,-0.929138184,-1.227661133,-0.654418945,-1.023956299,-1.122871399,-0.003091261,-0.002344849
71,-0.606918335,-1.119018555,-1.036017418,-0.002522534,-0.157287598,-0.870574951,-0.309959412,-0.130004883,,,,,-0.841888428,-0.646038055,-0.272895813,-0.805335999,-1.119758606,0.511133194,-0.644882202,-1.66648674,-0.551412582,-0.514282227,-0.568664551,-0.937843323,-0.731086731,-0.999664307,-1.245727539,-0.693969727,-1.008514404,-1.119083405,-0.003086757,-0.002351604
71.01,-0.572525024,-1.079406738,-1.034790993,-0.002524789,-0.154846191,-0.903778076,-0.325050354,-0.090026855,,,,,-0.874099731,-0.664909363,-0.252319336,-0.821311951,-1.17326355,0.433862686,-0.623916626,-1.68680954,-0.575460434,-0.541778564,-0.538879395,-0.911476135,-0.775512695,-1.000923157,-1.239704132,-0.734802246,-1.018798828,-1.124134064,-0.003080001,-0.002343348
71.02,-0.598312378,-1.035949707,-0.99433136,-0.002530053,-0.173248291,-0.928039551,-0.333854675,-0.160949707,,,,,-0.905075073,-0.674343109,-0.280151367,-0.820083618,-1.26202774,0.402956009,-0.611602783,-1.685539246,-0.570398331,-0.593048096,-0.553710938,-0.913871765,-0.852348328,-0.984550476,-1.216823578,-0.758544922,-1.027801514,-1.148117065,-0.003092762,-0.002329837
71.03,-0.609375,-1.032165527,-1.012722015,-0.002540579,-0.179382324,-0.86038208,-0.340141296,-0.17767334,,,,,-0.874099731,-0.666255951,-0.295890808,-0.828681946,-1.293640137,0.368480682,-0.627624512,-1.73380518,-0.515968323,-0.578033447,-0.569885254,-0.952232361,-0.86315155,-1.003433228,-1.215614319,-0.761169434,-0.993103027,-1.138015747,-0.003088258,-0.002334341
71.04,-0.584793091,-1.065368652,-1.010270119,-0.002534564,-0.189178467,-0.827178955,-0.350204468,-0.195678711,,,,,-0.850570679,-0.655471802,-0.264427185,-0.8409729,-1.316741943,0.276947021,-0.67199707,-1.80747509,-0.526094437,-0.565536499,-0.541320801,-0.95463562,-0.852348328,-1.013511658,-1.19272995,-0.741394043,-1.008514404,-1.125396729,-0.003075497,-0.002347851
71.05,-0.611831665,-1.111328125,-0.974714279,-0.002526293,-0.234527588,-0.873138428,-0.333854675,-0.234375,,,,,-0.882781982,-0.672996521,-0.284996033,-0.85080719,-1.308231354,0.211565018,-0.716369629,-1.825257778,-0.5666008,-0.575531006,-0.520263672,-0.943840027,-0.873962402,-1.024848938,-1.174663544,-0.754577637,-1.067657471,-1.124134064,-0.003081502,-0.002342597
71.06,-0.636398315,-1.098571777,-0.99923563,-0.002527045,-0.236938477,-0.875701904,-0.318763733,-0.213745117,,,,,-0.893920898,-0.668952942,-0.297096252,-0.842201233,-1.264457703,0.136672974,-0.705276489,-1.784612179,-0.577993393,-0.575531006,-0.541320801,-0.96182251,-0.86315155,-1.032409668,-1.246936798,-0.774353027,-1.092071533,-1.121608734,-0.003077748,-0.002332089
71.07,-0.657287598,-1.071777344,-1.007817745,-0.002528549,-0.221008301,-0.82333374,-0.340141296,-0.204711914,,,,,-0.877822876,-0.641990662,-0.262001038,-0.824996948,-1.282699585,0.057024002,-0.725006104,-1.736345768,-0.602043152,-0.581787109,-0.573608398,-0.931846619,-0.831939697,-1.013511658,-1.29391098,-0.737426758,-1.059936523,-1.169578552,-0.003066489,-0.002332089
71.08,-0.689224243,-1.10369873,-0.995557308,-0.002538323,-0.238189697,-0.813110352,-0.386688232,-0.195678711,,,,,-0.887710571,-0.67029953,-0.28137207,-0.828681946,-1.288776398,0.032060623,-0.770599365,-1.721104145,-0.59444809,-0.58303833,-0.58972168,-0.903083801,-0.86315155,-1.05255127,-1.230068207,-0.721618652,-1.014953613,-1.192302704,-0.003074746,-0.002338844
71.09,-0.627792358,-1.12286377,-1.010270119,-0.00254509,-0.216125488,-0.879516602,-0.392982483,-0.175109863,,,,,-0.897644043,-0.69726181,-0.291038513,-0.818847656,-1.235275269,-0.003602982,-0.779220581,-1.710942745,-0.551412582,-0.578033447,-0.584777832,-0.935447693,-0.920783997,-1.096633911,-1.197547913,-0.742736816,-1.031646729,-1.158214569,-0.00307925,-0.00234635
71.1,-0.561462402,-1.101135254,-0.995557308,-0.002538323,-0.185516357,-0.882080078,-0.327568054,-0.23046875,,,,,-0.895172119,-0.647384644,-0.253540039,-0.812705994,-1.237709045,-0.073740005,-0.794021606,-1.691889763,-0.569131851,-0.569290161,-0.580993652,-0.965423584,-0.920783997,-1.036178589,-1.25415802,-0.75592041,-1.036804199,-1.156951904,-0.003070992,-0.002344849
71.11,-0.635177612,-1.081970215,-0.988201141,-0.002527045,-0.241882324,-0.806762695,-0.313728333,-0.264038086,,,,,-0.886489868,-0.610988617,-0.282577515,-0.826225281,-1.243785858,-0.128423691,-0.795257568,-1.647434235,-0.596981049,-0.544281006,-0.588500977,-0.972610474,-0.90877533,-1.031143188,-1.277042389,-0.786193848,-1.004669189,-1.175888062,-0.00306874,-0.002343348
71.12,-0.676940918,-1.066650391,-1.006591797,-0.002518774,-0.282287598,-0.81439209,-0.364051819,-0.22277832,,,,,-0.886489868,-0.627166748,-0.32975769,-0.818847656,-1.19393158,-0.159332275,-0.795257568,-1.577575207,-0.562803268,-0.528030396,-0.569885254,-0.942642212,-0.911178589,-1.096633911,-1.234889984,-0.806030273,-1.039367676,-1.162002563,-0.00307925,-0.002344098
71.13,-0.573745728,-1.033447266,-0.98942709,-0.00251276,-0.214935303,-0.846313477,-0.36781311,-0.194396973,,,,,-0.877822876,-0.654125214,-0.307983398,-0.800415039,-1.175693512,-0.208070755,-0.822357178,-1.553442001,-0.528625488,-0.561782837,-0.559936523,-0.937843323,-0.872756958,-1.058853149,-1.227661133,-0.771728516,-1.092071533,-1.154426575,-0.003086757,-0.002332089
71.14,-0.533203125,-1.01171875,-0.98452282,-0.002518022,-0.198974609,-0.806762695,-0.382919312,-0.17767334,,,,,-0.853042603,-0.68378067,-0.301925659,-0.816390991,-1.169612885,-0.254432678,-0.832229614,-1.552171707,-0.548879623,-0.589279175,-0.595947266,-0.96421814,-0.864356995,-1.023597717,-1.248134613,-0.741394043,-1.059936523,-1.168315887,-0.003086006,-0.002326835
71.15,-0.617965698,-1.04107666,-1.013947964,-0.002527045,-0.27130127,-0.801635742,-0.423164368,-0.207336426,,,,,-0.870391846,-0.709392548,-0.346702576,-0.83605957,-1.123409271,-0.261564255,-0.835922241,-1.502635002,-0.560272217,-0.576782227,-0.620727539,-0.915061951,-0.919586182,-1.081520081,-1.25295639,-0.800720215,-1.004669189,-1.134231567,-0.003092762,-0.002338094
71.16,-0.654815674,-1.034729004,-1.022530556,-0.002528549,-0.270019531,-0.838684082,-0.420661926,-0.257568359,,,,,-0.874099731,-0.716133118,-0.369682312,-0.827453613,-1.083282471,-0.307926178,-0.842086792,-1.423885345,-0.560272217,-0.568023682,-0.624450684,-0.87789917,-0.919586182,-1.095367432,-1.248134613,-0.829772949,-1.016235352,-1.102672577,-0.003095765,-0.002338844
71.17,-0.622879028,-1.019348145,-0.99923563,-0.002529301,-0.2394104,-0.84375,-0.405555725,-0.235656738,,,,,-0.856750488,-0.674343109,-0.349128723,-0.852035522,-1.050453186,-0.376874924,-0.843322754,-1.338784218,-0.579259872,-0.581787109,-0.649291992,-0.930656433,-0.882362366,-1.073959351,-1.251750946,-0.73614502,-1.053497314,-1.126659393,-0.003084505,-0.002332089
71.18,-0.611831665,-1.071777344,-0.98452282,-0.002532308,-0.265167236,-0.850158691,-0.391723633,-0.194396973,,,,,-0.896392822,-0.654125214,-0.321296692,-0.898750305,-1.026134491,-0.388763428,-0.85194397,-1.301949501,-0.574195862,-0.596786499,-0.675354004,-0.963027954,-0.88356781,-1.089073181,-1.283065796,-0.696594238,-1.045776367,-1.148117065,-0.003073245,-0.002341847
71.19,-0.637619019,-1.078125,-0.986975193,-0.002530053,-0.259033203,-0.866729736,-0.403045654,-0.19317627,,,,,-0.911270142,-0.693214417,-0.326133728,-0.879081726,-1.03099823,-0.395896912,-0.860580444,-1.285437107,-0.599510193,-0.590545654,-0.661682129,-0.948638916,-0.871559143,-1.081520081,-1.301132202,-0.74798584,-0.99822998,-1.141803741,-0.003086006,-0.002347851
71.2,-0.646224976,-1.051330566,-0.98452282,-0.002527045,-0.232055664,-0.833557129,-0.405555725,-0.227966309,,,,,-0.8802948,-0.687824249,-0.32975769,-0.849586487,-1.023704529,-0.454145432,-0.882766724,-1.193984985,-0.619764328,-0.605545044,-0.619506836,-0.946235657,-0.839141846,-1.032409668,-1.281864166,-0.741394043,-1.000823975,-1.127918243,-0.003093513,-0.002339595
71.21,-0.606918335,-1.047485352,-0.978392601,-0.002527797,-0.263885498,-0.81439209,-0.376625061,-0.240844727,,,,,-0.881530762,-0.641990662,-0.322502136,-0.859413147,-0.992088318,-0.505262375,-0.884002686,-1.108884335,-0.579259872,-0.628036499,-0.634399414,-0.937843323,-0.843948364,-1.023597717,-1.25295639,-0.722961426,-1.043243408,-1.111507416,-0.00307925,-0.002340345
71.22,-0.582351685,-1.030883789,-0.988201141,-0.002529301,-0.274963379,-0.878234863,-0.406814575,-0.255004883,,,,,-0.881530762,-0.635253906,-0.337020874,-0.859413147,-0.975063324,-0.505262375,-0.863052368,-1.084750652,-0.591917038,-0.590545654,-0.646789551,-0.929450989,-0.877563477,-1.071434021,-1.255367279,-0.765136719,-1.067657471,-1.11782074,-0.003077748,-0.002340345
71.23,-0.615509033,-1.009155273,-0.988201141,-0.002527797,-0.270019531,-0.912719727,-0.411857605,-0.30267334,,,,,-0.879058838,-0.648735046,-0.356384277,-0.863098145,-0.965335846,-0.530225754,-0.876602173,-1.036484718,-0.600776672,-0.573028564,-0.585998535,-0.940238953,-0.86555481,-1.102920532,-1.278247833,-0.749328613,-1.052215576,-1.132968903,-0.003080001,-0.002337343
71.24,-0.670791626,-1.030883789,-0.960001945,-0.002523286,-0.320251465,-0.879516602,-0.36907959,-0.283325195,,,,,-0.895172119,-0.674343109,-0.369682312,-0.871704102,-0.926425934,-0.578966141,-0.897567749,-0.962815285,-0.575460434,-0.595535278,-0.582275391,-0.941444397,-0.831939697,-1.100410461,-1.273433685,-0.697937012,-0.99822998,-1.143066406,-0.003080751,-0.00234635
71.25,-0.670791626,-1.084533691,-0.968584061,-0.002535316,-0.317840576,-0.85144043,-0.400527954,-0.202209473,,,,,-0.892684937,-0.699954987,-0.393890381,-0.864334106,-0.908187866,-0.582530975,-0.944396973,-0.917088985,-0.598245621,-0.584289551,-0.619506836,-0.976211548,-0.841545105,-1.08656311,-1.256565094,-0.726867676,-1.011077881,-1.184726715,-0.00309051,-0.002352355
71.26,-0.617965698,-1.083251953,-1.015174389,-0.002542834,-0.262695313,-0.850158691,-0.400527954,-0.198303223,,,,,-0.8802948,-0.682430267,-0.399940491,-0.852035522,-0.948314667,-0.61343956,-1.003555298,-0.871363163,-0.612169266,-0.593048096,-0.635620117,-1.004981995,-0.855949402,-1.08026123,-1.260181427,-0.762451172,-1.036804199,-1.192302704,-0.003085255,-0.002353105
